A,0,code|1,code|1|type,code|2,code|2|type,code|3,code|3|type,provider,drug_unit,drug_type,modifiers,description,setting,gross_charge,discounted_cash,minimum,maximum,additional_generic_notes,billing_class,payer_name,plan_name,standard_charge_dollar,methodology,additional_payer_notes,standard_charge_percentage,count
,A,PAC58558,CDM,510,RC,58558,HCPCS,Mount Sinai Queens,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.0,,,,Gross Charge Type: standard,facility,,,,,,,
,A,5105855801,CDM,510,RC,58558,HCPCS,Mount Sinai Queens,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.0,,,,Gross Charge Type: standard,facility,,,,,,,
,A,PAC58558,CDM,510,RC,58558,HCPCS,Mount Sinai Morningside,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.0,,,,Gross Charge Type: FS 870,facility,,,,,,,
,A,5105855801,CDM,510,RC,58558,HCPCS,Mount Sinai Morningside,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.0,,,,Gross Charge Type: FS 870,facility,,,,,,,
,A,PAC58558,CDM,0510,RC,58558,HCPCS,Mount Sinai Brooklyn,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.0,,,,Gross Charge Type: FS 870,facility,,,,,,,
,A,5105855801,CDM,0510,RC,58558,HCPCS,Mount Sinai Brooklyn,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.0,,,,Gross Charge Type: FS 870,facility,,,,,,,
,A,PAC58558,CDM,0510,RC,58558,HCPCS,Mount Sinai BH,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.0,,,,Gross Charge Type: FS 870,facility,,,,,,,
,A,5105855801,CDM,0510,RC,58558,HCPCS,Mount Sinai BH,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.0,,,,Gross Charge Type: FS 870,facility,,,,,,,
,A,PAC58558,CDM,0510,RC,58558,HCPCS,Mount Sinai Hospital,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.00,,,,,facility,,,,,,,
,A,5105855801,CDM,0510,RC,58558,HCPCS,Mount Sinai Hospital,0.0,null,,HC Hysteroscopy Bx Endometrium&/Polypc W/WO D&C,both,6900.00,,,,,facility,,,,,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,1199SEIU Funds,All Commercial Plans,2417.0,case rate,Multiple procedures performed on the same day plan will pay 100% for the primary procedure and 50% for remaining procedures,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Aetna,Commercial,6567.25,case rate,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Anthem BCBS,All Commercial Plans,8639.64,case rate,"Multiple procedures performed on the same day, plan will pay 100% of payment rate for procedure with the highest payment rate and 50% of the rate for the next highest, and 25% of the rate otherwise apply to additional outpatient surgery services.",,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Cigna Healthcare,All Commercial Plans,7678.27,case rate,Multiple procedures performed on the same day plan will pay 100% for the primary procedure and 50% for remaining procedures,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,EmblemHealth,All Commercial Plans,7993.06,case rate,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,EmblemHealth,All NYS Essential Plans,4181.82,case rate,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Oxford Health Plans,All Commercial Plans,5787.6,case rate,"Multiple procedures performed on the same day, plan will pay 100% of payment rate for procedure with the highest payment rate and 50% of the rate that would otherwise apply to additional outpatient surgery services.",,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,United Healthcare,All Commercial Plans,6210.0,case rate,Multiple procedures performed on the same day plan will pay 100% for the primary procedure and 50% for remaining procedures.,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,United Healthcare,nystateofhealth plans,6210.0,case rate,Multiple procedures performed on the same day plan will pay 100% for the primary procedure and 50% for remaining procedures.,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Aetna,Medicare Advantage,3875.21,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Anthem BCBS,Medicare Advantage,3574.22,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Anthem BCBS Healthplus,Medicare Advantage,3574.22,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Cigna Healthcare,Medicare Advantage,3762.34,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Elderplan,Medicare Advantage,3950.46,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,EmblemHealth,Medicare Advantage,3762.34,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Fidelis Care,Medicare Advantage,3762.34,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,HealthFirst,Medicare Advantage,3950.46,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Oxford Health Plans,Medicare Advantage,4068.97,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Senior Whole Health,Medicare Advantage,3762.34,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,United Healthcare,Medicare Advantage,4068.97,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,VNS Health,Medicare Advantage,3875.21,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,WellCare,Medicare Advantage,3894.02,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Affinity by Molina Healthcare,Medicaid/Child Health Plus,1113.25,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Affinity by Molina Healthcare,All NYS Essential Plans,2504.81,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Amida Care,Medicaid,1280.24,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Anthem BCBS Healthplus,Medicaid,1113.25,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Anthem BCBS Healthplus,Child Health Plus,1669.87,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Anthem BCBS Healthplus,All NYS Essential Plans,3695.99,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Anthem BCBS Healthplus,nystateofhealth plans,1113.25,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,EmblemHealth,Medicaid/Child Health Plus,1280.24,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Fidelis Care,Medicaid/Child Health Plus,1113.25,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Fidelis Care,All NYS Essential Plans,2783.12,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Fidelis Care,nystateofhealth plans,2783.12,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,HealthFirst,Medicaid/Child Health Plus,1191.17,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,HealthFirst,All Essential Plans,4507.99,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,HealthFirst,nystateofhealth plans,6442.83,percent of total billed charges,,61.200,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,United Healthcare Community Plan,Medicaid,1135.51,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,United Healthcare Community Plan,Child Health Plus,1185.61,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,United Healthcare Community Plan,All NYS Essential Plans,3896.37,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,VNS Health,Medicaid,1113.25,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Beechstreet,All Commercial Plans,5158.47,percent of total billed charges,,48.99995250534314889574922821,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Claritev dba MultiPlan,All Commercial Plans,5158.47,percent of total billed charges,,48.99995250534314889574922821,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Consumer Health Network,All Commercial Plans,5158.47,percent of total billed charges,,48.99995250534314889574922821,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,Devon,All Commercial Plans,5158.47,percent of total billed charges,,48.99995250534314889574922821,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,First Health,All Commercial Plans,5158.47,percent of total billed charges,,48.99995250534314889574922821,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,First Health Coventry,All Commercial Plans,5158.47,percent of total billed charges,,48.99995250534314889574922821,
,,58558,CPT,null,null,null,null,NYP Queens,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,10527.5,,1113.25,8639.64,,,MagnaCare,All Commercial Plans,5158.47,percent of total billed charges,,48.99995250534314889574922821,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Aetna,Commercial,3700.55,case rate,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Anthem BCBS,All Commercial Plans,6075.97,case rate,"Multiple procedures performed on the same day, plan will pay 100% of payment rate for procedure with the highest payment rate and 50% of the rate for the next highest, and 25% of the rate otherwise apply to additional outpatient surgery services.",,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Cigna Healthcare,All Commercial Plans,2243.48,percent of total billed charges,,47.09354559728624566529803438,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,EmblemHealth,All Commercial Plans,5991.33,case rate,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,EmblemHealth,nystateofhealth plans,3995.69,case rate,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,MVP Health Plan,All Commercial Plans,4431.0,case rate,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Oxford Health Plans,All Commercial Plans,5092.5,case rate,"Multiple procedures performed on the same day, plan will pay 100% of payment rate for procedure with the highest payment rate and 50% of the rate that would otherwise apply to additional outpatient surgery services.",,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,United Healthcare,All HMO Plans,12738.0,case rate,Multiple procedures performed on the same day plan will pay 100% for the primary procedure and 50% for remaining procedures.,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,United Healthcare,All PPO Plans,12174.0,case rate,Multiple procedures performed on the same day plan will pay 100% for the primary procedure and 50% for remaining procedures.,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Aetna,Medicare Advantage,3875.21,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Anthem BCBS,Medicare Advantage,3574.22,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Anthem BCBS Healthplus,Medicare Advantage,3574.22,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Cigna Healthcare,Medicare Advantage,3762.34,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Elderplan,Medicare Advantage,3950.45,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,EmblemHealth,Medicare Advantage,3762.34,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Fidelis Care,Medicare Advantage,3762.34,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,HealthFirst,Medicare Advantage,3950.45,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Longevity,Medicare Advantage,4702.92,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,MVP Health,Medicare Advantage,4138.57,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Oxford Health Plans,Medicare Advantage,4068.97,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Senior Whole Health,Medicare Advantage,4702.92,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,United Healthcare,Medicare Advantage,3865.52,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,VNS Health,Medicare Advantage,3875.21,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,WellCare,Medicare Advantage,3894.02,fee schedule,,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Affinity by Molina Healthcare,Medicaid/Child Health Plus,1113.25,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Affinity by Molina Healthcare,All NYS Essential Plans,2504.81,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Amida Care,Medicaid,1280.24,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Anthem BCBS Healthplus,Medicaid,1113.25,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Anthem BCBS Healthplus,Child Health Plus,1669.87,fee schedule,Per unit,,
,,58558,CPT,null,null,null,null,NYP Hudson Valley,0.0,null,,HYSTEROSCOPY BX ENDOMETRIUMAND-POLYPC W-WO DANDC,outpatient,4763.88,,1113.25,12738.0,,,Anthem BCBS Healthplus,All NYS Essential Plans,3695.99,fee schedule,Per unit,,
